anio,mes,nacionalidad,total
2024,Agosto,Vanuatu,4
2024,Agosto,Serbia,4
2024,Agosto,Irán,4
2024,Agosto,Azerbaiyán,3
2024,Agosto,Egipto,3
2024,Agosto,Camerún,3
2024,Agosto,Islandia,3
2024,Agosto,Montenegro,3
2024,Agosto,Palestina,3
2024,Agosto,Brunei Darussalam,2
2024,Agosto,Barbados,2
2024,Agosto,Antigua República Yugoslava de Macedonia,2
2024,Agosto,Haití,2
2024,Agosto,Georgia,2
2024,Agosto,Liechtenstein,2
2024,Agosto,Mongolia,2
2024,Agosto,Zimbabue,2
2024,Agosto,Andorra,2
2024,Agosto,Albania,2
2024,Agosto,San Vicente y las Granadinas,1
2024,Agosto,Hong Kong (Región Administrativa Especial de China),1
2024,Agosto,Comoras,1
2024,Agosto,Zambia,1
2024,Agosto,Tanzania (República Unida de) ,1
2024,Agosto,Yibuti,1
2024,Agosto,Mónaco,1
2024,Agosto,Kirguistán,1
2024,Agosto,Ghana,1
2024,Agosto,Surinam,1
2024,Agosto,Irak,1
2024,Agosto,Guinea Ecuatorial,1
2024,Agosto,San Marino,1
2024,Diciembre,Estados Unidos de América,24211
2024,Diciembre,Colombia,17101
2024,Diciembre,Perú,6497
2024,Diciembre,España,4158
2024,Diciembre,Canadá,2139
2024,Diciembre,Alemania,1624
2024,Diciembre,Chile,1493
2024,Diciembre,México,1387
2024,Diciembre,Argentina,1382
2024,Diciembre,Reino Unido,1370
2024,Diciembre,Italia,1002
2024,Diciembre,Francia,978
2024,Diciembre,Brasil,968
2024,Diciembre,Australia,577
2024,Diciembre,Países Bajos,576
2024,Diciembre,Costa Rica,569
2024,Diciembre,Suiza,525
2024,Diciembre,Venezuela,520
2024,Diciembre,Panamá,395
2024,Diciembre,Japón,337
2024,Diciembre,China,319
2024,Diciembre,República Dominicana,317
2024,Diciembre,Bolivia,313
2024,Diciembre,Guatemala,257
2024,Diciembre,Bélgica,240
2024,Diciembre,Federación de Rusia,216
2024,Diciembre,Suecia,215
2024,Diciembre,Polonia,205
2024,Diciembre,República de Corea del Sur,197
2024,Diciembre,Honduras,190
2024,Diciembre,Cuba,177
2024,Diciembre,Austria,176
2024,Diciembre,El Salvador,158
2024,Diciembre,Dinamarca,148
2024,Diciembre,Uruguay,128
2024,Diciembre,Nueva Zelanda,124
2024,Diciembre,Irlanda,124
2024,Diciembre,Portugal,123
2024,Diciembre,Rumania,115
2024,Diciembre,Israel,97
2024,Diciembre,República Checa,96
2024,Diciembre,Noruega,96
2024,Diciembre,Turquía,95
2024,Diciembre,Ucrania,79
2024,Diciembre,Nicaragua,78
2024,Diciembre,Finlandia,75
2024,Diciembre,Paraguay,74
2024,Diciembre,India,71
2024,Diciembre,Filipinas,64
2024,Diciembre,Singapur,63
2024,Diciembre,Sudáfrica,58
2024,Diciembre,Grecia,57
2024,Diciembre,Eslovaquia,40
2024,Diciembre,Hungría,36
2024,Diciembre,Croacia,30
2024,Diciembre,Bulgaria,28
2024,Diciembre,Serbia,25
2024,Diciembre,Malasia,23
2024,Diciembre,Islandia,21
2024,Diciembre,Luxemburgo,19
2024,Diciembre,Tailandia,19
2024,Diciembre,Indonesia,18
2024,Diciembre,Eslovenia,16
2024,Diciembre,Taiwán (República de China),15
2024,Diciembre,Lituania,14
2024,Diciembre,Marruecos,13
2024,Diciembre,Letonia,13
2024,Diciembre,Estonia,13
2024,Diciembre,Túnez,11
2024,Diciembre,Haití,10
2024,Diciembre,Arabia Saudita,10
2024,Diciembre,Bangladesh,9
2024,Diciembre,Líbano,9
2024,Diciembre,Kazajistán,8
2024,Diciembre,Bielorrusia,8
2024,Diciembre,Jamaica,8
2024,Diciembre,Chipre,7
2024,Diciembre,San Cristóbal y Nieves,6
2024,Diciembre,Georgia,6
2024,Diciembre,Azerbaiyán,6
2024,Diciembre,Pakistán,5
2024,Diciembre,República de Moldovia,5
2024,Diciembre,Mongolia,5
2024,Diciembre,Nepal,5
2024,Diciembre,Irán,5
2024,Diciembre,Hong Kong (Región Administrativa Especial de China),5
2024,Diciembre,Jordania,4
2024,Diciembre,Belice,4
2024,Diciembre,Bosnia y Herzegovina,3
2024,Diciembre,Argelia,3
2024,Diciembre,Ghana,3
2024,Diciembre,Liechtenstein,3
2024,Diciembre,Omán,3
2024,Diciembre,Benín,3
2024,Diciembre,Andorra,2
2024,Diciembre,Uzbekistán,2
2024,Diciembre,Vietnam,2
2024,Diciembre,Trinidad y Tobago,2
2024,Diciembre,Bahamas,2
2024,Diciembre,Egipto,2
2024,Diciembre,Guyana,2
2024,Diciembre,Antigua y Barbuda,2
2024,Diciembre,Antigua República Yugoslava de Macedonia,2
2024,Diciembre,Malta,2
2024,Diciembre,Yemen,2
2024,Diciembre,Uganda,2
2024,Diciembre,Kenia,2
2024,Diciembre,Barbados,2
2024,Diciembre,Palestina,1
2024,Diciembre,Montenegro,1
2024,Diciembre,Kuwait,1
2024,Diciembre,Nigeria,1
2024,Diciembre,Togo,1
2024,Diciembre,Zimbabue,1
2024,Diciembre,Santa Lucía,1
2024,Diciembre,Sudán,1
2024,Diciembre,Namibia,1
2024,Diciembre,República Democrática Popular Lao,1
2024,Diciembre,Emiratos Árabes Unidos,1
2024,Diciembre,Brunei Darussalam,1
2024,Diciembre,Surinam,1
2024,Diciembre,Burkina Faso,1
2024,Diciembre,Kirguistán,1
2024,Diciembre,Granada,1
2024,Diciembre,Kosovo,1
2024,Diciembre,Turkmenistán,1
2024,Diciembre,Libia,1
2024,Enero,Colombia,17508
2024,Enero,Estados Unidos de América,14663
2024,Enero,Perú,4776
2024,Enero,China,3247
2024,Enero,Canadá,2237
2024,Enero,España,2001
2024,Enero,Reino Unido,1551
2024,Enero,Alemania,1510
2024,Enero,Chile,1142
2024,Enero,Argentina,1012
2024,Enero,Venezuela,963
2024,Enero,México,919
2024,Enero,Francia,772
2024,Enero,Brasil,631
2024,Enero,Italia,549
2024,Enero,Países Bajos,538
2024,Enero,Suiza,479
2024,Enero,Australia,459
2024,Enero,Costa Rica,337
2024,Enero,Dinamarca,290
2024,Enero,Panamá,250
2024,Enero,Polonia,237
2024,Enero,República de Corea del Sur,199
2024,Enero,Bélgica,195
2024,Enero,República Dominicana,193
2024,Enero,Bolivia,185
2024,Enero,Suecia,172
2024,Enero,República Checa,171
2024,Enero,Austria,170
2024,Enero,Japón,166
2024,Enero,Federación de Rusia,164
2024,Enero,Guatemala,146
2024,Enero,Honduras,121
2024,Enero,Uruguay,116
2024,Enero,Portugal,110
2024,Enero,Irlanda,110
2024,Enero,El Salvador,109
2024,Enero,Noruega,91
2024,Enero,Cuba,84
2024,Enero,Nueva Zelanda,83
2024,Enero,Rumania,72
2024,Enero,Israel,61
2024,Enero,Finlandia,60
2024,Enero,Eslovaquia,59
2024,Enero,Turquía,56
2024,Enero,Ucrania,54
2024,Enero,Grecia,52
2024,Enero,Nicaragua,49
2024,Enero,Lituania,44
2024,Enero,Paraguay,42
2024,Enero,Bulgaria,42
2024,Enero,Taiwán (República de China),40
2024,Enero,Hungría,36
2024,Enero,India,36
2024,Enero,Sudáfrica,35
2024,Enero,Filipinas,26
2024,Enero,Estonia,24
2024,Enero,Croacia,22
2024,Enero,Eslovenia,17
2024,Enero,Malasia,17
2024,Enero,Indonesia,16
2024,Enero,Luxemburgo,13
2024,Enero,Bielorrusia,13
2024,Enero,Singapur,13
2024,Enero,Jordania,13
2024,Enero,Serbia,13
2024,Enero,Letonia,12
2024,Enero,Kazajistán,11
2024,Enero,Azerbaiyán,10
2024,Enero,Islandia,9
2024,Enero,Tailandia,9
2024,Enero,Marruecos,9
2024,Enero,Georgia,7
2024,Enero,Líbano,6
2024,Enero,Arabia Saudita,6
2024,Enero,Jamaica,6
2024,Enero,Argelia,6
2024,Enero,Pakistán,6
2024,Enero,Malta,5
2024,Enero,Haití,5
2024,Enero,Libia,5
2024,Enero,Ruanda,5
2024,Enero,Armenia,5
2024,Enero,Túnez,4
2024,Enero,Chipre,4
2024,Enero,Andorra,4
2024,Enero,Liechtenstein,3
2024,Enero,Bahamas,3
2024,Enero,Guyana,3
2024,Enero,Antigua República Yugoslava de Macedonia,3
2024,Enero,Camerún,3
2024,Enero,Vietnam,2
2024,Enero,Uganda,2
2024,Enero,Santo Tomé y Príncipe,2
2024,Enero,Kenia,2
2024,Enero,Mongolia,2
2024,Enero,Afganistán,2
2024,Enero,Trinidad y Tobago,2
2024,Enero,República de Moldovia,2
2024,Enero,Belice,2
2024,Enero,Bangladesh,1
2024,Enero,Yemen,1
2024,Enero,Kosovo,1
2024,Enero,Tonga,1
2024,Enero,Irán,1
2024,Enero,Nepal,1
2024,Enero,Zimbabue,1
2024,Enero,Dominica,1
2024,Enero,Albania,1
2024,Enero,Botsuana,1
2024,Enero,Sudán,1
2024,Enero,Vanuatu,1
2024,Enero,Sri Lanka,1
2024,Enero,Mauricio,1
2024,Enero,Montenegro,1
2024,Enero,Namibia,1
2024,Enero,Liberia,1
2024,Febrero,Estados Unidos de América,17005
2024,Febrero,Colombia,9070
2024,Febrero,Perú,3026
2024,Febrero,España,2311
2024,Febrero,Canadá,2063
2024,Febrero,China,1913
2024,Febrero,Alemania,1712
2024,Febrero,Reino Unido,1332
2024,Febrero,Chile,1231
2024,Febrero,México,893
2024,Febrero,Francia,807
2024,Febrero,Argentina,747
2024,Febrero,Venezuela,622
2024,Febrero,Brasil,585
2024,Febrero,Italia,515
2024,Febrero,Países Bajos,487
2024,Febrero,Australia,378
2024,Febrero,Dinamarca,366
2024,Febrero,Suiza,357
2024,Febrero,Polonia,279
2024,Febrero,Panamá,276
2024,Febrero,Bélgica,230
2024,Febrero,República Dominicana,190
2024,Febrero,Japón,170
2024,Febrero,República Checa,167
2024,Febrero,Austria,161
2024,Febrero,Federación de Rusia,153
2024,Febrero,República de Corea del Sur,148
2024,Febrero,Costa Rica,146
2024,Febrero,Suecia,138
2024,Febrero,Bolivia,127
2024,Febrero,El Salvador,113
2024,Febrero,Guatemala,107
2024,Febrero,Irlanda,102
2024,Febrero,Uruguay,91
2024,Febrero,Paraguay,89
2024,Febrero,Portugal,87
2024,Febrero,Noruega,73
2024,Febrero,India,72
2024,Febrero,Honduras,68
2024,Febrero,Cuba,64
2024,Febrero,Finlandia,61
2024,Febrero,Israel,61
2024,Febrero,Rumania,51
2024,Febrero,Eslovenia,49
2024,Febrero,Eslovaquia,45
2024,Febrero,Ucrania,45
2024,Febrero,Nueva Zelanda,43
2024,Febrero,Filipinas,41
2024,Febrero,Nicaragua,36
2024,Febrero,Hungría,35
2024,Febrero,Bulgaria,34
2024,Febrero,Turquía,32
2024,Febrero,Taiwán (República de China),29
2024,Febrero,Camerún,28
2024,Febrero,Lituania,27
2024,Febrero,Islandia,26
2024,Febrero,Letonia,25
2024,Febrero,Grecia,24
2024,Febrero,Sudáfrica,23
2024,Febrero,Croacia,17
2024,Febrero,Serbia,14
2024,Febrero,Estonia,14
2024,Febrero,Kuwait,14
2024,Febrero,Singapur,13
2024,Febrero,Malta,11
2024,Febrero,Marruecos,10
2024,Febrero,Indonesia,10
2024,Febrero,Luxemburgo,9
2024,Febrero,Líbano,9
2024,Febrero,Arabia Saudita,8
2024,Febrero,Tailandia,8
2024,Febrero,Malasia,8
2024,Febrero,Jamaica,8
2024,Febrero,Georgia,6
2024,Febrero,Kazajistán,6
2024,Febrero,Trinidad y Tobago,5
2024,Febrero,República de Moldovia,5
2024,Febrero,Haití,4
2024,Febrero,Antigua República Yugoslava de Macedonia,4
2024,Febrero,Guyana,4
2024,Febrero,Bielorrusia,3
2024,Febrero,Liechtenstein,3
2024,Febrero,San Cristóbal y Nieves,3
2024,Febrero,Chipre,3
2024,Febrero,Argelia,3
2024,Febrero,Fiyi,2
2024,Febrero,Jordania,2
2024,Febrero,Omán,2
2024,Febrero,Afganistán,2
2024,Febrero,Benín,2
2024,Febrero,Kenia,2
2024,Febrero,Barein,2
2024,Febrero,Mongolia,2
2024,Febrero,Montenegro,2
2024,Febrero,Mozambique,2
2024,Febrero,Catar,2
2024,Febrero,Kosovo,2
2024,Febrero,Nigeria,2
2024,Febrero,Santa Lucía,1
2024,Febrero,Togo,1
2024,Febrero,Túnez,1
2024,Febrero,Armenia,1
2024,Febrero,Egipto,1
2024,Febrero,Azerbaiyán,1
2024,Febrero,Etiopía,1
2024,Febrero,Palestina,1
2024,Febrero,Surinam,1
2024,Febrero,Barbados,1
2024,Febrero,Bahamas,1
2024,Febrero,Pakistán,1
2024,Febrero,Hong Kong (Región Administrativa Especial de China),1
2024,Febrero,Cabo Verde,1
2024,Febrero,República Democrática del Congo,1
2024,Febrero,Belice,1
2024,Febrero,Bosnia y Herzegovina,1
2024,Febrero,Costa de Marfil,1
2024,Febrero,Tanzania (República Unida de) ,1
2024,Febrero,Mauricio,1
2024,Febrero,Andorra,1
2024,Febrero,Irán,1
2024,Julio,Estados Unidos de América,27618
2024,Julio,Colombia,13256
2024,Julio,Perú,8180
2024,Julio,España,4669
2024,Julio,Reino Unido,1671
2024,Julio,Alemania,1580
2024,Julio,Canadá,1489
2024,Julio,Francia,1281
2024,Julio,Argentina,1278
2024,Julio,Chile,1239
2024,Julio,México,1210
2024,Julio,Brasil,872
2024,Julio,Países Bajos,771
2024,Julio,Venezuela,702
2024,Julio,Italia,689
2024,Julio,Suiza,668
2024,Julio,Bélgica,527
2024,Julio,Costa Rica,458
2024,Julio,Australia,424
2024,Julio,Panamá,388
2024,Julio,República Dominicana,386
2024,Julio,Bolivia,308
2024,Julio,Guatemala,281
2024,Julio,Dinamarca,277
2024,Julio,China,271
2024,Julio,Austria,218
2024,Julio,Israel,216
2024,Julio,Japón,184
2024,Julio,El Salvador,160
2024,Julio,Irlanda,156
2024,Julio,Federación de Rusia,155
2024,Julio,República de Corea del Sur,130
2024,Julio,Uruguay,126
2024,Julio,Polonia,123
2024,Julio,Portugal,117
2024,Julio,Honduras,117
2024,Julio,Noruega,106
2024,Julio,Cuba,104
2024,Julio,Nueva Zelanda,102
2024,Julio,Paraguay,86
2024,Julio,Suecia,83
2024,Julio,Rumania,68
2024,Julio,Tailandia,67
2024,Julio,República Checa,67
2024,Julio,Nicaragua,59
2024,Julio,Ucrania,53
2024,Julio,Turquía,46
2024,Julio,Finlandia,42
2024,Julio,Eslovaquia,41
2024,Julio,India,36
2024,Julio,Sudáfrica,32
2024,Julio,Hungría,30
2024,Julio,Singapur,29
2024,Julio,Grecia,29
2024,Julio,Croacia,28
2024,Julio,Luxemburgo,25
2024,Julio,Trinidad y Tobago,24
2024,Julio,Kazajistán,23
2024,Julio,Filipinas,16
2024,Julio,Armenia,15
2024,Julio,Bulgaria,13
2024,Julio,Malasia,13
2024,Julio,Eslovenia,11
2024,Julio,Arabia Saudita,10
2024,Julio,Jamaica,10
2024,Julio,Líbano,10
2024,Julio,Indonesia,10
2024,Julio,Lituania,9
2024,Julio,Letonia,8
2024,Julio,Chipre,7
2024,Julio,Serbia,7
2024,Julio,Camerún,6
2024,Julio,Kuwait,6
2024,Julio,Malta,6
2024,Julio,Mongolia,6
2024,Julio,Zambia,6
2024,Julio,Haití,6
2024,Julio,Barbados,5
2024,Julio,Argelia,5
2024,Julio,Marruecos,5
2024,Julio,Islandia,5
2024,Julio,Belice,5
2024,Julio,Taiwán (República de China),4
2024,Julio,Túnez,4
2024,Julio,Bahamas,4
2024,Julio,Bielorrusia,4
2024,Julio,Estonia,4
2024,Julio,Jordania,4
2024,Julio,Azerbaiyán,3
2024,Julio,Bangladesh,3
2024,Julio,Ghana,2
2024,Julio,Tanzania (República Unida de) ,2
2024,Julio,Egipto,2
2024,Julio,Irak,2
2024,Julio,Andorra,2
2024,Julio,Hong Kong (Región Administrativa Especial de China),2
2024,Julio,Palestina,2
2024,Julio,Nepal,2
2024,Julio,Sri Lanka,2
2024,Julio,Barein,2
2024,Julio,Georgia,2
2024,Julio,Afganistán,2
2024,Julio,Uganda,2
2024,Julio,Pakistán,2
2024,Julio,Somalia,2
2024,Julio,Vietnam,1
2024,Julio,Surinam,1
2024,Julio,Montenegro,1
2024,Julio,Granada,1
2024,Julio,Dominica,1
2024,Julio,Liechtenstein,1
2024,Julio,Angola,1
2024,Julio,Lesoto,1
2024,Julio,República Centroafricana,1
2024,Julio,Omán,1
2024,Julio,Zimbabue,1
2024,Julio,Ruanda,1
2024,Julio,San Cristóbal y Nieves,1
2024,Julio,Santa Lucía,1
2024,Julio,Albania,1
2024,Julio,Irán,1
2024,Julio,Madagascar,1
2024,Julio,San Vicente y las Granadinas,1
2024,Julio,Mozambique,1
2024,Julio,Namibia,1
2024,Julio,Comoras,1
2024,Julio,Catar,1
2024,Julio,Bosnia y Herzegovina,1
2024,Julio,Senegal,1
2024,Julio,Guyana,1
2024,Junio,Estados Unidos de América,28107
2024,Junio,Colombia,13376
2024,Junio,Perú,5568
2024,Junio,España,4091
2024,Junio,China,2259
2024,Junio,Chile,1189
2024,Junio,Canadá,1130
2024,Junio,México,1125
2024,Junio,Reino Unido,1043
2024,Junio,Argentina,937
2024,Junio,Alemania,917
2024,Junio,Brasil,819
2024,Junio,Francia,786
2024,Junio,Italia,695
2024,Junio,Venezuela,570
2024,Junio,Australia,414
2024,Junio,Países Bajos,382
2024,Junio,Panamá,335
2024,Junio,Suiza,329
2024,Junio,República Dominicana,316
2024,Junio,Costa Rica,301
2024,Junio,Bolivia,259
2024,Junio,Guatemala,241
2024,Junio,Bélgica,238
2024,Junio,Israel,236
2024,Junio,Japón,178
2024,Junio,República de Corea del Sur,172
2024,Junio,Uruguay,160
2024,Junio,El Salvador,151
2024,Junio,Federación de Rusia,148
2024,Junio,Polonia,130
2024,Junio,Suecia,129
2024,Junio,Honduras,123
2024,Junio,Irlanda,113
2024,Junio,Dinamarca,111
2024,Junio,Austria,94
2024,Junio,Nueva Zelanda,91
2024,Junio,India,80
2024,Junio,Taiwán (República de China),79
2024,Junio,Noruega,77
2024,Junio,Cuba,76
2024,Junio,Portugal,71
2024,Junio,Paraguay,61
2024,Junio,Filipinas,55
2024,Junio,Ucrania,47
2024,Junio,Rumania,45
2024,Junio,Nicaragua,42
2024,Junio,República Checa,40
2024,Junio,Sudáfrica,38
2024,Junio,Singapur,37
2024,Junio,Hungría,34
2024,Junio,Turquía,25
2024,Junio,Malasia,24
2024,Junio,Georgia,22
2024,Junio,Finlandia,20
2024,Junio,Armenia,20
2024,Junio,Kazajistán,17
2024,Junio,Eslovaquia,16
2024,Junio,Indonesia,16
2024,Junio,Croacia,15
2024,Junio,Arabia Saudita,14
2024,Junio,Tailandia,13
2024,Junio,Grecia,12
2024,Junio,Líbano,12
2024,Junio,Lituania,12
2024,Junio,Bulgaria,11
2024,Junio,Egipto,11
2024,Junio,Eslovenia,10
2024,Junio,Surinam,10
2024,Junio,Trinidad y Tobago,10
2024,Junio,Catar,10
2024,Junio,Islandia,9
2024,Junio,Belice,7
2024,Junio,Jamaica,7
2024,Junio,Letonia,7
2024,Junio,Bielorrusia,7
2024,Junio,Luxemburgo,6
2024,Junio,Serbia,6
2024,Junio,Azerbaiyán,6
2024,Junio,Kuwait,6
2024,Junio,Marruecos,6
2024,Junio,Ghana,5
2024,Junio,Barbados,5
2024,Junio,San Cristóbal y Nieves,5
2024,Junio,Estonia,4
2024,Junio,Guyana,4
2024,Junio,Zambia,4
2024,Junio,Zimbabue,4
2024,Junio,Malta,4
2024,Junio,Jordania,3
2024,Junio,Kenia,3
2024,Junio,Emiratos Árabes Unidos,3
2024,Junio,Bosnia y Herzegovina,3
2024,Junio,Vietnam,3
2024,Junio,República de Moldovia,3
2024,Junio,Togo,2
2024,Junio,Palestina,2
2024,Junio,Andorra,2
2024,Junio,Bangladesh,2
2024,Junio,Granada,2
2024,Junio,Samoa,2
2024,Junio,Pakistán,2
2024,Junio,Irán,2
2024,Junio,Camerún,1
2024,Junio,Angola,1
2024,Junio,Yemen,1
2024,Junio,Uganda,1
2024,Junio,Cabo Verde,1
2024,Junio,Sri Lanka,1
2024,Junio,Kosovo,1
2024,Junio,Túnez,1
2024,Junio,Madagascar,1
2024,Junio,Montenegro,1
2024,Junio,Costa de Marfil,1
2024,Junio,Libia,1
2024,Junio,Argelia,1
2024,Junio,Hong Kong (Región Administrativa Especial de China),1
2024,Marzo,Estados Unidos de América,19886
2024,Marzo,Colombia,10580
2024,Marzo,China,2919
2024,Marzo,Perú,2725
2024,Marzo,España,2263
2024,Marzo,Canadá,2193
2024,Marzo,Alemania,1743
2024,Marzo,Reino Unido,1593
2024,Marzo,México,1153
2024,Marzo,Argentina,879
2024,Marzo,Francia,762
2024,Marzo,Chile,721
2024,Marzo,Venezuela,613
2024,Marzo,Italia,510
2024,Marzo,Brasil,492
2024,Marzo,Australia,420
2024,Marzo,Suiza,413
2024,Marzo,Países Bajos,400
2024,Marzo,Costa Rica,340
2024,Marzo,Panamá,300
2024,Marzo,República Dominicana,298
2024,Marzo,Bélgica,207
2024,Marzo,Japón,204
2024,Marzo,Dinamarca,193
2024,Marzo,Polonia,186
2024,Marzo,Federación de Rusia,147
2024,Marzo,Guatemala,145
2024,Marzo,Bolivia,142
2024,Marzo,República Checa,134
2024,Marzo,Noruega,129
2024,Marzo,República de Corea del Sur,129
2024,Marzo,Austria,122
2024,Marzo,Uruguay,121
2024,Marzo,Irlanda,116
2024,Marzo,El Salvador,115
2024,Marzo,Honduras,112
2024,Marzo,Suecia,98
2024,Marzo,Cuba,94
2024,Marzo,Portugal,92
2024,Marzo,Taiwán (República de China),74
2024,Marzo,Nueva Zelanda,67
2024,Marzo,Paraguay,65
2024,Marzo,Israel,56
2024,Marzo,Ucrania,53
2024,Marzo,Turquía,47
2024,Marzo,Hungría,46
2024,Marzo,Eslovaquia,46
2024,Marzo,India,37
2024,Marzo,Sudáfrica,37
2024,Marzo,Nicaragua,35
2024,Marzo,Letonia,33
2024,Marzo,Finlandia,32
2024,Marzo,Grecia,30
2024,Marzo,Singapur,30
2024,Marzo,Rumania,29
2024,Marzo,Filipinas,28
2024,Marzo,Estonia,26
2024,Marzo,Malasia,21
2024,Marzo,Bulgaria,18
2024,Marzo,Croacia,18
2024,Marzo,Kazajistán,18
2024,Marzo,Luxemburgo,15
2024,Marzo,Jordania,14
2024,Marzo,Bielorrusia,12
2024,Marzo,Lituania,12
2024,Marzo,Georgia,12
2024,Marzo,Trinidad y Tobago,9
2024,Marzo,Eslovenia,8
2024,Marzo,Malta,8
2024,Marzo,Tailandia,8
2024,Marzo,Líbano,8
2024,Marzo,Jamaica,8
2024,Marzo,Islandia,7
2024,Marzo,Indonesia,7
2024,Marzo,Guyana,6
2024,Marzo,Camboya,6
2024,Marzo,Kenia,6
2024,Marzo,Marruecos,6
2024,Marzo,Serbia,4
2024,Marzo,Chipre,4
2024,Marzo,Bangladesh,3
2024,Marzo,Zimbabue,3
2024,Marzo,Ruanda,3
2024,Marzo,Vietnam,3
2024,Marzo,Camerún,3
2024,Marzo,Madagascar,3
2024,Marzo,Irán,3
2024,Marzo,Egipto,3
2024,Marzo,Azerbaiyán,2
2024,Marzo,Belice,2
2024,Marzo,Túnez,2
2024,Marzo,Surinam,2
2024,Marzo,Arabia Saudita,2
2024,Marzo,Armenia,2
2024,Marzo,Montenegro,2
2024,Marzo,Mongolia,2
2024,Marzo,Haití,2
2024,Marzo,Bosnia y Herzegovina,2
2024,Marzo,República Democrática Popular Lao,2
2024,Marzo,Mauricio,2
2024,Marzo,Timor-Leste,1
2024,Marzo,Sudán,1
2024,Marzo,Nigeria,1
2024,Marzo,Argelia,1
2024,Marzo,República de Moldovia,1
2024,Marzo,Papúa Nueva Guinea,1
2024,Marzo,Kuwait,1
2024,Marzo,Sri Lanka,1
2024,Marzo,Guinea Ecuatorial,1
2024,Marzo,República Centroafricana,1
2024,Marzo,Liechtenstein,1
2024,Marzo,Kosovo,1
2024,Marzo,Tanzania (República Unida de) ,1
2024,Marzo,Hong Kong (Región Administrativa Especial de China),1
2024,Marzo,Albania,1
2024,Marzo,Turkmenistán,1
2024,Marzo,Gabón,1
2024,Marzo,Palestina,1
2024,Marzo,Uganda,1
2024,Marzo,Liberia,1
2024,Marzo,Etiopía,1
2024,Marzo,Santo Tomé y Príncipe,1
2024,Marzo,Comoras,1
2024,Marzo,Barbados,1
2024,Marzo,Libia,1
2024,Mayo,Estados Unidos de América,19525
2024,Mayo,Colombia,10178
2024,Mayo,Perú,3798
2024,Mayo,China,2264
2024,Mayo,España,1919
2024,Mayo,Canadá,1548
2024,Mayo,Reino Unido,1377
2024,Mayo,Alemania,1185
2024,Mayo,Argentina,863
2024,Mayo,Francia,845
2024,Mayo,México,802
2024,Mayo,Chile,775
2024,Mayo,Italia,688
2024,Mayo,Brasil,629
2024,Mayo,Australia,586
2024,Mayo,Venezuela,567
2024,Mayo,Países Bajos,438
2024,Mayo,República Dominicana,338
2024,Mayo,Panamá,322
2024,Mayo,Suiza,308
2024,Mayo,Costa Rica,242
2024,Mayo,Japón,170
2024,Mayo,Israel,158
2024,Mayo,Bolivia,157
2024,Mayo,Bélgica,156
2024,Mayo,Federación de Rusia,149
2024,Mayo,Guatemala,148
2024,Mayo,Irlanda,133
2024,Mayo,República de Corea del Sur,132
2024,Mayo,Dinamarca,130
2024,Mayo,Honduras,126
2024,Mayo,Uruguay,123
2024,Mayo,Polonia,122
2024,Mayo,Nueva Zelanda,115
2024,Mayo,Portugal,113
2024,Mayo,Austria,112
2024,Mayo,India,101
2024,Mayo,El Salvador,96
2024,Mayo,Cuba,72
2024,Mayo,Malasia,57
2024,Mayo,Nicaragua,54
2024,Mayo,Filipinas,54
2024,Mayo,Paraguay,52
2024,Mayo,Taiwán (República de China),51
2024,Mayo,Rumania,50
2024,Mayo,República Checa,50
2024,Mayo,Ucrania,48
2024,Mayo,Noruega,45
2024,Mayo,Suecia,42
2024,Mayo,Turquía,40
2024,Mayo,Grecia,37
2024,Mayo,Sudáfrica,37
2024,Mayo,Singapur,35
2024,Mayo,Finlandia,25
2024,Mayo,Hungría,23
2024,Mayo,Eslovaquia,22
2024,Mayo,Croacia,19
2024,Mayo,Georgia,18
2024,Mayo,Lituania,15
2024,Mayo,Bulgaria,15
2024,Mayo,Tailandia,14
2024,Mayo,Jamaica,12
2024,Mayo,Arabia Saudita,12
2024,Mayo,Letonia,11
2024,Mayo,Guyana,10
2024,Mayo,Belice,10
2024,Mayo,Indonesia,10
2024,Mayo,Trinidad y Tobago,7
2024,Mayo,Estonia,7
2024,Mayo,Bielorrusia,7
2024,Mayo,Eslovenia,6
2024,Mayo,Vietnam,6
2024,Mayo,Islandia,6
2024,Mayo,Guinea Ecuatorial,6
2024,Mayo,Serbia,6
2024,Mayo,Egipto,5
2024,Mayo,Camerún,5
2024,Mayo,Bahamas,5
2024,Mayo,Azerbaiyán,5
2024,Mayo,Líbano,5
2024,Mayo,Granada,4
2024,Mayo,Mongolia,4
2024,Mayo,Kazajistán,4
2024,Mayo,Malta,4
2024,Mayo,Haití,3
2024,Mayo,Bosnia y Herzegovina,3
2024,Mayo,Nigeria,3
2024,Mayo,República de Moldovia,3
2024,Mayo,Kuwait,3
2024,Mayo,Zimbabue,3
2024,Mayo,Chipre,3
2024,Mayo,Barein,3
2024,Mayo,Omán,3
2024,Mayo,Marruecos,3
2024,Mayo,Nepal,3
2024,Mayo,Luxemburgo,3
2024,Mayo,Turkmenistán,3
2024,Mayo,Palestina,3
2024,Mayo,Uganda,2
2024,Mayo,Túnez,2
2024,Mayo,Ruanda,2
2024,Mayo,Kenia,2
2024,Mayo,Pakistán,2
2024,Mayo,Irán,1
2024,Mayo,Liechtenstein,1
2024,Mayo,Myanmar,1
2024,Mayo,Tanzania (República Unida de) ,1
2024,Mayo,Kiribati,1
2024,Mayo,Barbados,1
2024,Mayo,Madagascar,1
